ra,dec,lum,z,stellarmasses,halomasses,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,bestObjID,PS15mJy_cut,PS100mJy_cut,divcut,divcuts18,galcut,incompsepregion,S18coadd,S16ILC
140.80004,0.72005852,65544100048.19453,0.5867922,196632300144.5836,11456093271808.06,26.21901,23.19286,21.0278,19.85569,19.2058,0.5406814,0.6086911,0.08866623,0.04540644,0.1032613,23.53363,23.82965,21.12874,20.00776,19.13852,2.263235,1.486204,0.2245377,0.1162313,0.2140415,0.1245174999999999,0.09702317,0.06712017,0.04987748,0.03709969,1.2376517523825628e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.93143,0.70808526,66611103587.01772,0.5476463,199833310761.0532,11823991879546.94,25.03422,22.10594,20.3747,19.42435,19.14778,1.122619,0.1559496,0.06576692,0.0385519999999999,0.09577948,24.81626,21.58084,20.48524,19.40867,19.30735,7.064829,0.4843307,0.1659342999999999,0.1314941,0.4046927999999999,0.1282979,0.09996881,0.06915796,0.05139178,0.03822604,1.2376517523826284e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.96233,0.73086785,63765759843.01876,0.5879951,191297279529.05627,10858131028202.18,25.45877,22.42375,20.73099,19.71796,19.21136,1.138937,0.1614902,0.087682,0.047886,0.1670973,25.21552,23.15233,20.76209,19.66158,19.16674,3.774813,1.084494,0.1541552,0.1127647,0.2645942,0.1270778,0.09901819,0.06850033,0.05090309,0.03786254,1.2376517523826284e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.98269,0.72542782,95763376155.77646,0.5655796999999999,287290128467.3293,24671729660608.61,21.1755,20.86987,20.14843,19.17453,18.64828,0.3151184,0.133872,0.06348515,0.03892629,0.1012284,21.96238,21.08229,20.24034,19.26063,18.61577,0.8773408000000001,0.193397,0.1426627,0.08864909,0.1965006,0.1260414,0.09821059,0.06794163,0.05048791,0.03755373,1.2376517523826284e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.29997,0.68765658,78120273372.59306,0.5880711999999999,234360820117.7792,16238256726381.814,20.79782,22.66806,20.22599,19.42706,18.98374,0.8805031999999999,1.7966970000000002,0.06400356,0.03285519,0.07411474,22.72342,23.80924,20.12938,19.24672,18.89982,1.836708,3.034558,2.070118,1.744233,1.249341,0.1247838999999999,0.0972308,0.06726381,0.04998422,0.03717908,1.2376517523827592e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.22491000000005,0.69856765,40344714266.75975,0.5973646,121034142800.27924,4671273763899.923,24.43586,21.64765,20.67865,19.86762,19.88167,3.258104,0.1378294,0.1096761999999999,0.05783616,0.2064874,24.28899,21.7523,20.63521,19.9343,20.17174,7.329846000000001,0.4829935,0.2479118,0.2136824,1.027501,0.1227244999999999,0.09562609,0.06615368,0.04915928,0.03656547,1.2376517523827594e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.33408,0.72593502,56228504416.635765,0.5388334,168685513249.9073,8530769226071.264,21.44705,22.27044,20.4847,19.72466,19.09133,1.205999,0.1593382,0.06645429,0.03669192,0.08240455,23.53291,24.73085,20.51547,19.71996,18.94755,2.9586330000000003,3.87444,0.1258494,0.1258938999999999,0.2758647,0.1314384,0.1024158999999999,0.07085083,0.05264976,0.03916175,1.2376517523827597e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.21604,0.72304341,48307564461.86856,0.5527135,144922693385.60568,6434400958281.397,25.24912,20.63736,21.18572,19.80783,19.33055,1.005044,0.3582268,0.1090825,0.04846559,0.1345699,24.1564,22.30587,20.99295,19.86902000000001,19.18906,55.19179000000001,0.8078489000000001,0.2727,0.1950993,0.4619735,0.1183668,0.09223063,0.06380472,0.04741375,0.03526712,1.2376517523827597e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
138.68864,0.88837107,71379127623.88838,0.4776805,214137382871.6652,13552709312292.057,21.6756,21.72846,20.05931,19.19696,18.49055,0.7005335,0.1391992,0.04684088,0.0259038,0.0612889999999999,25.68366,24.46854,19.85561,19.28884,18.4281,10.77395,6.0842480000000005,0.1687642,0.1717823999999999,0.296346,0.1033901,0.08056083,0.05573161,0.04141456,0.03080483,1.2376517529185162e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.0029,-1.4221338,87969705083.89757,0.4862898,263909115251.6927,20689011036010.76,21.8304,22.07803,19.85921,18.9562,18.54814,0.8179159,0.2043784,0.04726218,0.02655675,0.08409154,22.17417,22.55657,20.03384,19.03599,18.54331,1.157766,0.6706393,0.07269901,0.06930781,0.1908747,0.08970369,0.06989651,0.04835408,0.03593227,0.0267269999999999,1.237654872138777e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.20982,-1.2807148000000002,71141451961.95749,0.4484694999999999,213424355885.87247,13463225462954.652,24.03577,21.62094,19.62948,19.01583,18.51961,1.013922,0.1258546,0.04490895,0.0318046,0.06834019,26.28652,22.36303,19.84669,19.133370000000006,18.75111,2.647196,0.6942273,0.0899328,0.09498982,0.2762277,0.08448099,0.06582701,0.04553882,0.03384022,0.02517091,1.237654872138843e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.11308,-1.3349624,82738586974.38144,0.6115958,248215760923.1443,18245835246954.85,25.4883,20.97806,20.95449,19.70992,18.97062,0.8639492,0.4802982,0.1004478999999999,0.05255716,0.1348402999999999,26.49705,22.29719,21.0184,19.84996,19.26059,4.675111,0.8429905999999999,0.2499766,0.1320744999999999,0.3434945,0.08420286,0.0656103,0.0453889,0.03372882,0.02508804,1.237654872138843e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.29341000000002,-1.4022685,42112168325.50534,0.5264569,126336504976.51602,5033708955477.679,21.80847,22.37619,20.78401,19.7907,19.52155,1.883294,0.2452047,0.1183716,0.06129448,0.1875404,19.88623,22.38313,20.82843,19.88446,19.5613,0.2442397,0.5116818000000001,0.1400464,0.1251664,0.4349114999999999,0.09620971,0.07496595,0.0518611,0.03853836,0.02866546,1.2376548721389084e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.54502,-1.4414456,38577007789.11383,0.4599827999999999,115731023367.34148,4324920011504.815,23.55356,22.15421,20.34689,19.49351,19.95258,1.441415,0.1883759,0.06874814,0.03180085,0.2051226,24.5818,22.3809,20.44511,19.59667,20.22341,3.770478,0.4392524,0.1110464999999999,0.07522413,0.6174148,0.1120625,0.08731837,0.06040644,0.04488846,0.03338877,1.2376548721389734e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
136.6828,-1.4499303,64777643112.97102,0.4283524999999999,194332929338.9131,11196051623917.926,22.44066,21.29015,19.61952,18.94338,18.39956,0.6294261999999999,0.09392074,0.0419658,0.03036581,0.1023948,21.87517,21.25875,19.88607,19.03598,18.58479,0.6256352,0.1556331,0.07600588,0.05404491,0.1556438,0.09128424,0.07112806,0.04920606,0.03656538,0.02719792,1.2376548721390395e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
138.91597,-1.3886712,44140197443.46381,0.4618297999999999,132420592330.39143,5469711316085.623,21.77776,21.46721,20.07261,19.338420000000006,19.42509,0.2292179,0.08078985,0.04156082,0.03164226,0.100723,22.09286,21.32186,20.08772,19.3586,19.58788,1.062651,0.1902386,0.1078992999999999,0.09469604,0.4311148,0.1456698,0.1135048999999999,0.07852219,0.05835041,0.04340198,1.2376548721400223e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
138.86907,-1.4619158,63218222253.82509,0.6203105999999999,189654666761.47528,10677825913302.254,24.37711,23.12286,21.03596,19.76329,19.67616,1.31182,0.4155284999999999,0.1381682,0.05209438,0.1834226,25.06163,23.50038,21.22053,19.89214,19.43644,2.999198,0.8854453999999999,0.1913936,0.09656894,0.2765917,0.1577239,0.1228973999999999,0.08501983,0.06317885,0.04699346,1.2376548721400223e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.24147,-1.3320037,51467816584.72802,0.5674998,154403449754.18405,7228883358218.289,19.14273,21.6566,20.41094,19.44466,19.70195,0.2945509,0.1688468,0.07108901,0.04630392,0.1553136,20.95119,21.99631,20.50033,19.56062,20.30263,0.2774622,0.2999093,0.1280635,0.08420277,0.7420690999999999,0.1723234,0.1342732,0.09288959,0.06902692,0.05134335,1.2376548721401536e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
138.89882,-1.2664968,98814581558.1778,0.4933479,296443744674.5334,26345430652399.25,24.31055,22.0778,19.84086,18.84917,18.49564,1.204279,0.1205589999999999,0.036154,0.02508768,0.04874127,24.63894,22.66354,19.92216,18.926070000000006,18.4276,4.269166,0.6318526999999999,0.07972934,0.04760644,0.1015558,0.144002,0.1122053,0.07762314,0.05768231,0.04290504,1.2376551776200955e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.00515,0.92017871,52034942242.10699,0.4872192,156104826726.32095,7377297355066.093,21.18256,22.53143,20.2646,19.6869,18.95648,0.9437468,0.2322976,0.06525736,0.04090168,0.1008273999999999,21.30536,24.75044,20.40707,19.92257,19.48609,0.7342411999999999,4.304762,0.1922225,0.2392087,0.5983036,0.1285888999999999,0.1001956,0.06931487,0.05150837,0.03831277,1.2376517529186473e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.03094,1.1068806999999998,89205221752.76909,0.5043472,267615665258.30725,21292756309444.53,25.37791,22.38695,19.98672,19.02565,18.70203,1.036322,0.2655210999999999,0.05627179,0.03371431,0.08952641,26.17805,26.09784,20.10146,19.14829,18.84811,2.858685,2.975428,0.08701596,0.08241151,0.2533891,0.1193996,0.09303535,0.06436142,0.04782743,0.03557482,1.2376517529186473e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.03273000000002,1.0614921999999998,48853358828.52488,0.5123673,146560076485.57465,6567696652455.063,22.8952,22.27637,20.74347,19.6898,19.16832,0.8293775,0.1650411,0.05581157,0.05068746,0.1122398999999999,24.09873,22.30166,20.70739,19.79114,19.44297000000001,2.467846,0.3269848,0.1098033,0.1039776,0.2176105,0.1129201,0.08798659,0.06086872,0.04523198,0.03364428,1.2376517529186473e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.10159,0.98652246,69152454220.00636,0.5510015,207457362660.0191,12728055152235.36,21.73249,21.1096,20.01067,19.31368,18.97652,0.5324329000000001,0.1293272,0.05612817,0.04234547,0.1312912999999999,22.06791,21.7389,20.14979,19.42945,18.92381,1.208067,0.4061008,0.1021281,0.105701,0.2803620999999999,0.1061101,0.08268029,0.05719784,0.04250413,0.03161526,1.2376517529186476e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.18063999999998,0.92574333,88177026090.71925,0.6773241999999999,264531078272.1577,20789601693081.89,21.13662,21.04812,20.45042,19.55748,19.16578,0.2474715999999999,0.06011454,0.04411094,0.03848764,0.1038494,21.69741,21.12523,20.53815,19.57336,19.19365,0.4129168,0.1057601999999999,0.1051223999999999,0.06581926,0.1708242999999999,0.1038971,0.08095589,0.05600491,0.04161765,0.03095588,1.2376517529187128e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
139.18142,1.0349876,36236328564.36184,0.5043551,108708985693.08553,3890774054842.121,21.15586,22.59037,20.8889,19.796470000000006,19.74628,0.4070046,0.2144661,0.08871499,0.04646435,0.1601787,21.11862,22.93982,20.91902,19.838420000000006,19.9301,0.3119048,0.6274906,0.1655606,0.1035383,0.3849015999999999,0.1118035,0.08711653,0.06026681,0.0447847,0.03331159,1.2376517529187128e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.30998,1.0936156,54330064989.10708,0.4641630999999999,162990194967.32126,7996289219020.23,21.5882,21.75474,20.05912,19.2408,18.974,0.7567552,0.1218391,0.0453186,0.03455491,0.07983319,25.19419,21.77929,20.1095,19.33677,18.95482,3.221843,0.2241703,0.1074721,0.06857199,0.1617704999999999,0.1334622,0.1039928999999999,0.07194178,0.05346045,0.03976475,1.237651752919237e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.32385,0.97460706,99793742694.04916,0.6572945,299381228082.14746,26896431314215.0,21.98591,21.33444,20.88185,19.82828,18.61773,0.5664114,0.1360852,0.1263084,0.05307401,0.1293601,22.46647,21.54712,20.87533,19.76941,19.11347,1.245595,0.23514,0.175673,0.1198257,0.2620913,0.1454962,0.1133696999999999,0.07842862,0.05828087,0.04335026,1.237651752919237e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.34661,0.93977639,140869352125.99564,0.5021733,422608056377.9869,56492812557056.0,22.23675,21.15767,19.64545,18.42747,17.93187,0.7511230999999999,0.1061813,0.03758293,0.02197959,0.05291703,21.8597,21.26025,19.84453,18.65248,18.16609,0.6787354999999999,0.2367409,0.1753094,0.2203078,0.3120534,0.1499937,0.1168741,0.08085293,0.06008239,0.04469027,1.237651752919237e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.34357,1.0654484,55112644280.60245,0.5481159999999999,165337932841.80734,8214133907238.21,22.45302,22.18355,20.88977,19.53401,19.20835,0.497342,0.1785445,0.08560033,0.04754432,0.1235071999999999,23.09893,22.24674,21.12424,19.72379,19.39639,1.7755729999999998,0.3690052,0.2218167999999999,0.08836932,0.2610105,0.138503,0.1079206,0.07465895,0.0554796,0.04126663,1.237651752919237e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.36573,1.0216883,88050196043.68977,0.6023675000000001,264150588131.0693,20728030323896.49,22.75132,21.90199,20.340770000000006,19.41483,18.91554,0.5741191999999999,0.1449469,0.0613389,0.03077456,0.08965001,24.71654,21.86217000000001,20.376,19.48036,18.93427,4.884746,0.2245712999999999,0.1007403,0.05979274,0.1613213,0.1421323,0.1107484999999999,0.07661531,0.05693339,0.04234798,1.237651752919237e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.39782,0.99364257,58694459940.15694,0.5557544,176083379820.47086,9255802486826.396,24.16958,22.81195,20.83906,19.59832,19.29798,3.882298000000002,0.2600121,0.1306341999999999,0.04820463,0.1325858999999999,26.07035,23.26575,20.94571,19.45115,19.68781,3.2183330000000003,1.500465,0.2389554,0.1530188999999999,0.5652547,0.1440997,0.1122815,0.07767585,0.05772148,0.04293418,1.2376517529192374e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.41223,0.96568769,74085583541.0355,0.4520670999999999,222256750623.1065,14596496615986.064,21.04049,21.54535,19.80175,18.97762,18.40613,0.3717353,0.1259472,0.03610747,0.02315168,0.06467812,21.48078,21.55806,19.78349,18.94125,18.35557,0.5769880000000001,0.267187,0.09068657,0.07889134,0.164315,0.1439251,0.1121453999999999,0.07758169,0.05765151,0.04288213,1.2376517529192374e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.42356,1.043411,40052676362.18169,0.4891614999999999,120158029086.54504,4612946529559.571,21.25772000000001,20.97193,20.31915,19.54025,19.6074,0.5007474000000001,0.1056244999999999,0.06098416,0.04287913,0.1692223,22.12086,20.99554,20.37318,19.60615,19.69335,0.8833052,0.1373732,0.1102414,0.08982411,0.4338073,0.142674,0.1111706,0.07690733,0.05715039,0.04250939,1.2376517529192374e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.43911,0.99329557,58326124996.315216,0.555344,174978374988.94565,9145279278818.074,23.42566,22.37712,20.54438,19.59692,19.33025,1.278058,0.2175874,0.07893226,0.04257852,0.1288424,26.77687,22.34992,20.63048,19.57777,19.25933,1.554476,0.646127,0.1556092999999999,0.1176816,0.3365777,0.1408222999999999,0.1097278,0.0759092,0.05640867,0.04195768,1.2376517529192374e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.53848,1.0253108,68382781081.72627,0.4646122,205148343245.1789,12450093733243.707,22.93367000000001,21.75691,19.904,19.11343,18.5366,1.120167,0.1387382999999999,0.04607248,0.02676,0.07411129,24.70185,21.99213,19.95201,19.07532,18.59945,6.821367,0.4513688,0.1098989,0.1334652999999999,0.1976825,0.1332983999999999,0.1038652,0.07185347,0.05339482,0.03971594,1.237651752919303e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.56687,0.95020915,49570360061.38799,0.4787175999999999,148711080184.16394,6745280130759.968,21.98198,22.79899,20.23102,19.64681,19.76894,1.83207,0.2596824,0.07911712,0.04531316,0.2115313999999999,21.9518,22.35434,20.35162,19.77968,20.41737,1.033763,0.6490538,0.1077093,0.1450965,1.058404,0.1286374,0.1002334,0.06934101,0.0515278,0.03832722,1.2376517529193032e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.62717,0.99670009,106285582857.78726,0.5503159000000001,318856748573.3618,30722953907893.555,22.53841,22.90191,20.1031,19.17582,18.84558,0.7273384,0.310087,0.06429578,0.03439443,0.08720279,27.43496,25.06037,20.15611,19.27019,18.83311,0.7482243000000001,3.3312470000000003,0.1163896,0.0737218,0.2012715,0.1265003999999999,0.09856827,0.06818907,0.05067179,0.0376904999999999,1.2376517529193682e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.66218999999998,1.0952726000000002,36793591462.54931,0.5245871,110380774387.64792,3991627767527.2217,21.31043,21.19275,20.26552,19.60497,19.70699,0.8068506999999999,0.1542325,0.07845093,0.06529262,0.1350561,21.42379,21.2907,20.30508,19.80914,18.97997,0.643352,0.2453583,0.1031509999999999,0.1493206,0.2942859,0.1220644,0.09511179,0.0657978999999999,0.04889489,0.03636881,1.2376517529193682e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.70908,1.1102963,24324674020.403324,0.4022663,72974022061.20998,2094893137713.3284,20.1828,21.54627,20.41474,19.34763,19.89882,0.5321670000000001,0.1163426,0.070501,0.04994716,0.153148,21.98455,21.51678,20.46436,19.60291,19.45457,1.049066,0.2732717,0.1637819999999999,0.1106858999999999,0.3691426,0.1173265,0.09142005,0.06324396,0.04699704,0.03495717,1.2376517529193682e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.78954,1.1204733999999998,119257742751.65604,0.5021315,357773228254.9681,39298392283203.82,19.47745,21.12096,19.23672,18.47286,18.46742,0.4165067,0.1207898999999999,0.03983149,0.02636291,0.07566924,20.15309,20.95355,19.33981,18.56072,18.66798,0.3093857,0.2806088,0.07155686,0.07300986,0.3343254,0.1124853,0.08764778,0.06063433,0.04505781,0.03351473,1.2376517529194337e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.89163,0.95880732,59897943416.34124,0.6656499,179693830249.0237,9622410734374.186,20.21381,21.27818,20.855970000000006,19.90351,19.49412,0.4177322,0.1676447,0.1262339999999999,0.05588789,0.1411334,21.79241,21.85217,21.11626,20.1261,23.04367,0.8985069,0.3590328,0.2993035999999999,0.1999761,5.846647,0.1252622,0.09760342,0.06752159,0.05017578,0.03732156,1.237651752919434e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.88908999999995,1.1549733999999998,50777167307.84973,0.5901794,152331501923.5492,7050555651251.843,22.59799,22.3427,20.74095,19.76477,19.580070000000006,0.9978487,0.2740044,0.1085632,0.04849664,0.1728684,22.23627,22.32578,20.91505,19.8121,19.71926,0.840606,0.3941643,0.1794884,0.1119107,0.3667612,0.1179378,0.0918963,0.06357343,0.04724188,0.03513928,1.237651752919434e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.89971,1.0367844000000002,50116674635.5461,0.4642859,150350023906.6383,6882482521468.247,21.23309,22.01647,20.1487,19.39831,19.10904,0.6456331999999999,0.1129164,0.04456624,0.03474528,0.1091225,23.84443,22.27048,20.13778,19.44682,19.23219,3.5649900000000003,0.4262230999999999,0.09690084,0.07949904,0.3324782,0.1228546,0.09572744,0.0662238,0.04921138,0.03660423,1.237651752919499e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.90778999999995,1.0529158,67320765066.7485,0.594824,201962295200.24548,12072492484222.516,21.19244,22.80341,20.59035,19.90514,19.45663,0.842993,0.2166268999999999,0.1054288,0.04289916,0.1030777,21.85892,23.08101,20.62183,19.72586,19.72144,0.7637618,1.00314,0.1778065,0.1117631,0.456158,0.12239,0.09536544,0.06597337,0.04902529,0.03646581,1.2376517529194993e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
140.95503,1.0603508,77868188849.35164,0.5733139,233604566548.0549,16132642942674.271,24.7956,23.78356,21.02466,19.81303,18.97166,1.239559,0.692746,0.1208388999999999,0.04841937,0.1593761,24.7276,24.5925,20.97914,19.80403,19.29225,5.255852,3.355817,0.2216257,0.1393785,0.3388616,0.1247426999999999,0.09719869,0.0672416,0.04996772,0.0371668,1.2376517529194993e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.02125,0.99468841,136403671947.83955,0.5978518,409211015843.5187,52630212894455.13,19.96149,22.32505,20.09741,19.1442,18.57682,0.4514108,0.2002055,0.06569768,0.03201892,0.07534481,21.15712000000001,23.54463,20.07533,19.24659,18.37056,0.730759,2.969062,0.1814833,0.2120034,0.2716485,0.1278126,0.0995906999999999,0.06889638,0.05119739,0.03808146,1.2376517529194995e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.10463,1.1468424,53535441405.25059,0.6167748000000001,160606324215.75174,7778632286402.838,20.54803,22.91608,21.25277,19.89553,19.54155,0.5674915,0.2263232,0.09586222,0.06275009,0.1345753999999999,21.93277,22.98253,21.19059,20.0574,20.15469,0.6195604,0.7978055000000001,0.2223229,0.1555533999999999,0.5142896,0.1366167999999999,0.1064509,0.07364225,0.05472408,0.04070466,1.2376517529195648e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
141.24241999999995,1.0446358,67649870536.7334,0.5616187,202949611610.2002,12188772101570.738,24.3941,20.7253,21.05335,18.92678,19.12222,1.289491,0.1918253999999999,0.1064543999999999,0.04570739,0.1561872999999999,26.53991,21.36133,20.9812,19.37155,20.0126,1.984766,0.2935085,0.2921024,0.1420392,0.7356048000000001,0.1457936,0.1136013999999999,0.07858893,0.0584,0.04343887,1.2376517529196306e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.82719,-0.058146127,56915630279.18041,0.5392358,170746890837.54126,8729283339867.057,21.19764,22.1575,20.95979,19.73666,19.14969,0.9364651,0.2445003999999999,0.07129914,0.04214082,0.1436111,22.86232,22.42799,21.17806,19.90901,19.17739,1.133161,0.4044749,0.1958221,0.09616949,0.1990541,0.1634872,0.1273881,0.08812651,0.06548744,0.04871063,1.237648721208739e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.78721000000002,-0.038705722,61989634979.94699,0.4544617999999999,185968904939.8409,10279724424414.88,25.02228,23.06133,20.2467,19.3555,18.88648,0.8630953000000001,0.3391567,0.06788956,0.03980283,0.1244719,24.85821,23.21213,20.40424,19.50847000000001,18.92896,3.94255,1.204635,0.1657951,0.08926038,0.2164304999999999,0.1649684,0.1285422,0.08892493,0.06608075,0.04915194,1.2376487212087393e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.84503,-0.027546417,54732614912.48669,0.4115814999999999,164197844737.46005,8107912875340.745,19.42911,21.83124,19.66875,19.12571,18.70466,0.3271954,0.1051846999999999,0.02531314,0.02258346,0.0592150999999999,21.65917,21.7991,19.72949,19.17368,18.72928,0.4734914000000001,0.2445509,0.05571266,0.04851278,0.1357486,0.1673227,0.1303767,0.09019399,0.06702381,0.0498534,1.237648721208804e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.87415,-0.16026093,63505653255.615776,0.4121212999999999,190516959766.8473,10772255022796.658,22.50761,21.57862,19.5565,18.92799,18.47997,0.3230666,0.1107587999999999,0.03223036,0.02521951,0.0830534,22.45405,21.62259,19.66543,18.98936,18.29557,1.574962,0.3710924,0.08218475,0.07310126,0.2694745,0.1490124,0.1161094,0.08032396,0.05968931,0.04439788,1.237648721208804e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.98273999999998,-0.1850479,47971552762.86903,0.652242,143914658288.60712,6353146329895.506,23.87919,21.59365,21.58276,19.8958,19.84154,0.7807904999999999,0.3601695,0.112153,0.05179905,0.1217132,26.00974,23.21158,21.67333,20.03407,20.01612,1.51806,0.8353507,0.2806542999999999,0.1549437,0.4152434,0.1325503999999999,0.1032823999999999,0.07145027,0.05309521,0.03949308,1.2376487212088046e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
130.09845,-0.1579102,77053896881.16672,0.6406639000000001,231161690643.5001,15794265665370.07,21.06385,22.57563,21.0043,19.93462,19.19077,0.6461939,0.2359207,0.0755517,0.04397722,0.1090356,24.47489,22.43944,21.14382,19.87014,19.40568,2.833726,0.3947425,0.1727069,0.1225431,0.2485078999999999,0.1312019999999999,0.1022317,0.07072343,0.05255509,0.03909133,1.2376487212088694e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
129.99293,-0.06851185,45777436414.94703,0.481055,137332309244.8411,5837589713780.593,25.25367,22.21529,20.35574,19.63726,19.15443,0.8367905999999999,0.1362493,0.04806912,0.03177758,0.08088152,22.52712,23.19792,20.42542000000001,19.77021,19.25823,0.9869164,1.287629,0.1205608,0.1696982,0.2560623999999999,0.1469239,0.1144821,0.07919818,0.05885274,0.04377562,1.2376487212088696e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
130.10711,-0.066659513,44460560022.35917,0.4504126,133381680067.07751,5540571926684.343,20.4257,22.154,20.19857,19.52952,18.94767,0.5223485999999999,0.1236478,0.03502542,0.02644511,0.07663737,21.40249,26.02468,19.79506,19.60259,18.76377,0.8810123,5.018657,0.2923105,0.5641506,0.3964185,0.147053,0.1145827,0.07926781,0.05890448,0.04381411,1.23764872120887e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
130.19458999999998,-0.0522244429999999,43799022593.1329,0.2432808999999999,131397067779.39868,5394845460048.225,20.87582,19.96173,18.56851,18.02172,17.53605,0.5060024999999999,0.04630033,0.01713335,0.01421617,0.0393374,23.60723,20.12979,18.66068,18.09286,17.624000000000006,3.908574,0.09780429,0.04810819,0.04702374,0.09741857,0.1354696,0.105557,0.07302383,0.05426453,0.04036284,1.237648721208935e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
130.18881000000002,-0.14644118,38682721930.768616,0.4324169,116048165792.30585,4345183153893.252,21.397920000000006,22.40702000000001,20.3432,19.57386,19.08884,0.4797630999999999,0.1955554,0.05043804,0.0341499,0.09243517,22.401,22.37095,20.26666,19.4518,18.82956,2.318604,0.7883912,0.1744223,0.1709585,0.5591,0.1335556,0.1040656,0.07199209,0.05349784,0.03979256,1.2376487212089352e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
130.23366,-0.066810251,78982526860.38243,0.489429,236947580581.1473,16602593820586.545,21.73947,21.7425,19.74447,19.0022,18.76576,0.4564232,0.1025279,0.03032911,0.02691978,0.07276008,22.64209,22.00507,19.87908,19.05696,18.80618,1.189037,0.3775054,0.07103349,0.05591545,0.1779085,0.1326028,0.1033232,0.07147852,0.0531161999999999,0.0395087,1.2376487212089354e+18,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0
